pond_id,cycle_id,measured_date,morning_temperature,evening_temperature,morning_do,evening_do,morning_salinity,evening_salinity,morning_pH,evening_pH,transparency,turbidity,ammonia,nitrate,nitrite,alkalinity,hardness,calcium,magnesium,carbonate,bicarbonate,tom,total_plankton_
7366,20610,2023-01-08,29.0,,4.07,,22.0,22.0,7.7,,30.0,,,,,,,,,,,,
12542,14822,2022-06-16,25.0,27.9,,,,,7.6,7.8,38.666666667,,,,,,,,,,,,
33317,16802,2022-05-04,,,,,12.0,,8.2,,35.0,,,,,100.0,,,,,,,
34187,11081,2022-08-28,26.311,26.504,5.473,6.959,14.626,14.454,7.9,8.676,,,,,,,,,,,,,
34732,16575,2023-06-05,25.4,26.5,4.6,4.8,,26.1,7.3,7.533333333,50.0,,,,,,,,,,,,
21959,20669,2021-07-07,26.3,27.3,5.48,5.07,32.0,,7.73,8.34,40.0,,,,0.18,140.0,5301.0,300.0,1110.0,0.0,140.0,76.632,540000.0
34724,15505,2022-08-30,24.8,26.1,4.8,4.65,,,7.0,7.0,35.0,,,,,,,,,,,,
34724,15505,2022-12-07,29.5,30.933333333,4.0,3.033333333,,,6.3,7.9,30.0,,,,,,,,,,,,
36117,16398,2022-10-31,25.0,,,,38.0,,7.7,,30.0,,,,,,,,,,,,
35456,23531,2022-10-07,,,,,33.0,,,,50.0,,,,,,,,,,,,
32249,22307,2022-07-03,27.861,29.265,4.219,6.395,18.656,18.501,7.628,,,,,,,,,,,,,,
20923,20668,2022-09-08,27.7,,6.61,,24.0,,7.45,,40.0,,,,,,,,,,,,
35565,18025,2023-02-02,27.2,28.6,5.3,5.8,12.0,12.0,7.8,8.3,37.5,,,,4.0,80.0,,200.0,400.0,,,,100.0
38260,15750,2023-06-10,,28.5,,4.83,34.0,,7.7,8.0,45.0,,,,,,,,,,,,
5,17632,2022-05-13,27.94,31.02,7.835,7.84,14.301,11.92,8.233,8.635,22.5,,,,,,,,,,,,
34977,19696,2022-09-01,27.4,,5.18,,30.0,,7.63,,65.0,,,,,,,,,,,,
31460,15308,2022-11-03,27.0,31.0,,,30.0,,8.9,9.1,40.0,,,,,,,,,,,,
36814,19686,2022-12-30,29.4,28.4,4.02,3.25,28.6,,7.23,,27.5,,,,,,,,,,,,
38763,21347,2023-05-24,,,,,,,7.9,,,,,,,,,,,,,,
21963,22532,2021-05-10,27.7,29.1,5.88,5.15,19.0,,8.04,8.44,30.0,,,,0.08,120.0,2288.11,100.0,495.0,20.0,100.0,,0.0
36656,20294,2023-04-17,29.4,31.6,,,4.2,4.2,8.3,7.92,,,,,0.1,125.0,425.0,,,,,,
3,9096,2023-01-17,28.96,29.208,5.532,6.276,16.0,16.232,8.19,8.42,40.0,,,,,,,,,,,,
20912,16365,2022-07-27,27.0,,4.85,,21.0,,8.6,,65.0,,0.041,,,95.0,711.0,285.0,720.0,5.0,90.0,78.0,815000.0
18350,19315,2021-11-06,28.0,31.0,5.31,6.42,,25.0,7.79,8.06,,,,,,,,,,,,,
33358,17747,2022-05-25,,,,,21.0,,8.1,,20.0,,,,,135.0,,,,,,,
38250,19684,2023-03-30,,,,,32.0,,8.1,8.4,47.5,,,,0.01,,,,,,,,970000.0
32200,21688,2022-06-15,27.525,29.25,6.939,7.0,21.802,21.643,7.6,,,,,,,,,,,,,,
32197,19685,2022-12-05,27.991,28.7,5.22,5.85,29.435,30.4,7.71,,,,,,,,,,,,,,
32370,19318,2022-06-18,29.0,,,,21.0,,7.9,,35.0,,,,,115.0,,,,,,,
32637,17563,2022-05-06,28.0,30.0,,,30.0,30.0,8.3,8.4,80.0,,,,,,,,,,,,
20910,19098,2022-10-24,27.0,,5.25,,25.0,,7.5,,40.0,,,,,,,,,,,,
12545,10714,2022-07-16,26.3,27.7,,,,,7.7,,33.5,,,,,,,,,,,,
37708,20246,2023-03-18,28.0,30.0,7.3,6.8,11.0,10.0,8.0,8.1,22.5,,,,,,,,,,,,
38592,16008,2023-02-17,29.229,32.423,5.397,7.616,13.863,12.722,8.14,,,,,,,,,,,,,,
38592,16008,2023-03-15,29.52,32.097,4.41,4.229,13.5,13.243,8.31,,,,,,,,,,,,,,
32399,14579,2022-05-28,27.51,32.02,6.103,7.32,11.254,11.63,7.122,,,,,,,,,,,,,,
6,18616,2022-09-19,28.039,30.279,5.365,6.098,21.185,20.151,8.311,7.851,57.5,,,,,,,,,,,,
32248,18140,2022-11-16,28.975,30.141,5.482,6.336,10.21,10.104,7.42,,,,0.012,,0.008,82.0,1900.0,400.0,1500.0,,82.0,70.0,540000.0
36583,21273,2022-12-10,28.0,32.0,,,25.0,,8.4,9.1,35.0,,,,,,,,,,,,
1,12866,2023-03-02,27.503,28.864,4.498,6.34,18.904,18.564,7.994,8.453,40.0,,,,,,,,,,,,
34977,19696,2022-10-15,26.9,,5.24,,23.0,,7.55,,40.0,,,,,,,,,,,,
36293,16052,2022-11-27,27.6,30.7,5.7,5.6,,,7.8,8.1,32.5,,,,,,,,,,,,
32306,15758,2022-05-07,30.0,32.2,6.66,8.26,7.45,7.12,7.5,,,,,,,,,,,,,,
32214,16050,2022-06-16,27.7,28.1,,,10.0,10.0,7.46,,,,,,,,,,,,,,
13267,16298,2022-08-10,26.0,27.5,,,18.0,18.0,8.1,,35.0,,,,,,,,,,,,
7368,19050,2023-05-05,,,,,26.0,26.0,8.0,8.3,45.0,,,,,,,,,,,,
31457,17225,2022-06-12,27.0,29.0,,,29.0,,8.3,8.8,65.0,,,,,,,,,,,,
32244,18590,2022-06-12,27.0,28.5,6.0,7.8,20.0,20.0,7.8,8.0,,,,,,,,,,,,,
34703,19078,2022-10-22,28.1,29.7,4.4,7.783333333,,,8.45,8.8,40.0,,,,,,,,,,,,
31463,19307,2023-01-13,27.0,,,,20.0,,7.5,8.0,25.0,,,,,,,,,,,,
13268,16328,2022-07-17,,,,,17.0,17.0,8.4,,40.0,,,,,,,,,,,,
19152,9105,2022-10-02,29.0,31.0,,,17.0,17.0,8.1,8.5,25.0,,,,,,,,,,,,
21967,16666,2021-06-10,28.8,29.9,5.37,4.77,28.0,,7.69,8.3,40.0,,,,,,,,,,,91.01,600000.0
38261,17439,2023-04-05,,,,,28.0,,7.8,8.2,52.5,,,,,,,,,,,,
38724,15832,2023-03-10,,,,,,,8.2,,,,,,,,,,,,,,
32245,18028,2022-06-23,26.3,28.951,4.5,5.505,23.0,22.678,7.8,,,,,,,,,,,,,,
35562,22445,2022-11-03,,,,,,,,,,,,,,,,,,,,,
35778,19669,2022-09-05,,,,,5.0,,7.9,,40.0,,,,,,,,,,,,
13267,16298,2022-07-26,,,,,17.0,17.0,8.7,,30.0,,,,0.04,188.0,3050.0,650.0,2400.0,56.0,132.0,100.0,500000.0
31333,14824,2022-03-21,,,6.11,5.5,15.9,16.4,8.24,,,,,,,,,,,,,,
18354,20980,2021-12-26,28.0,30.0,4.39,4.67,,27.0,7.75,8.11,,,,,,,,,,,,,
38724,15832,2023-03-25,,,,,,,8.0,,,,,,,,,,,,,,
16053,15017,2022-04-10,28.3,30.7,6.2,7.0,27.0,26.0,7.7,,32.5,,,,,,,,,,,,
31463,18834,2022-05-11,29.0,31.0,,,25.0,,8.0,8.5,45.0,,,,,,,,,,,,
22419,17468,2022-08-16,29.5,31.5,7.4,4.9,20.0,20.0,9.2,,90.0,,,,,,,,,,,,
31469,17696,2022-12-14,28.514,31.974,3.236,5.524,25.491,23.83,6.816,,55.0,,,,0.021,112.0,4800.0,400.0,1069.0,0.0,112.0,99.0,1160000.0
20917,12857,2022-10-15,27.1,,5.08,,25.0,,7.63,,50.0,,,,,,,,,,,,
32233,7616,2022-08-26,28.1,27.72,4.72,6.784,13.0,13.328,7.45,,,,,,,,,,,,,,
20909,9106,2022-10-12,27.3,,4.84,,22.0,,7.48,,40.0,,,,,,,,,,,,
21965,20667,2021-04-09,28.1,,5.76,,18.0,,8.13,8.31,57.5,,,,,,,,,,,,
31457,17225,2022-05-23,26.0,28.0,,,30.0,30.0,8.4,8.5,80.0,,,,,,,,,,,,
34732,16575,2023-02-20,29.7,32.8,5.0,6.76,,,,,70.0,,,,,,,,,,,,
32306,15758,2022-07-17,26.498,28.464,5.663,7.035,8.944,8.635,7.659,9.02,,,,,,,,,,,,,
38760,21020,2023-03-01,,,,,,,7.9,,,,,,,,,,,,,,
31447,16267,2023-01-09,27.0,30.0,,,25.0,,7.6,8.7,25.0,,,,1.807,108.0,5100.0,520.0,1113.0,0.0,108.0,111.0,2530000.0
18351,18675,2021-12-08,28.0,30.0,5.25,4.52,,27.0,7.7,8.05,,,0.032,3.0,0.04,128.0,5400.0,1300.0,4100.0,0.0,128.0,78.0,0.0
38252,14630,2023-06-02,,28.5,,4.5,33.0,,7.7,8.0,32.5,,,,,,,,,,,,
21965,20667,2021-05-05,28.4,30.2,6.11,5.27,16.0,,8.41,8.75,27.5,,,,,,,,,,,102.38,0.0
34720,19670,2022-10-25,26.8,28.733333333,5.433333333,7.466666667,,,8.5,8.433333333,40.0,,,,,,,,,,,,
35760,14095,2022-11-01,,,,,3.0,,7.9,,60.0,,,,,70.0,,,,,,,
34696,18405,2023-04-28,26.7,27.9,4.7,5.816666667,,,7.4,7.7,25.0,,,,,,,,,,,,
32252,21892,2022-06-04,29.0,30.0,6.7,7.0,20.0,20.0,7.8,,,,,,,,,,,,,,
31247,19534,2022-06-15,25.0,,,,17.0,,7.86,,30.0,,,,,,,,,,,,
22418,20526,2022-07-27,27.6,29.5,7.1,6.4,27.0,26.0,8.9,8.9,90.0,,,,,,,,,,,,
27259,16339,2022-05-04,29.0,30.0,,,22.0,22.0,7.9,8.1,32.5,,,,,,,,,,,,
33527,20438,2022-11-09,27.4,29.7,6.36,4.76,30.0,30.0,7.85,8.04,55.0,,,,,,,,,,,,
38252,14630,2023-05-13,,29.2,,5.71,27.0,,7.8,8.0,47.5,,,,,,,,,,,,
32324,17640,2022-06-30,,,,,14.0,,8.0,,42.0,,,,,120.0,,,,,,,
34689,19600,2022-12-27,28.1,31.2,4.866666667,4.825,,,8.233333333,8.5,60.0,,,,,,,,,,,,
31444,19214,2022-06-26,28.0,29.0,,,30.0,,7.8,8.0,42.5,,,,,,,,,,,,
30610,19803,2022-12-25,27.5,28.5,3.9,,,15.0,8.06,,35.0,,,,0.014,151.0,2937.0,203.0,640.0,0.0,151.0,81.79,160000.0
36526,18056,2022-12-04,29.5,31.8,4.68,4.84,26.0,25.0,7.2,7.2,35.0,,,,,,,,,,,,
32338,19555,2022-08-30,25.178,28.857,5.144,5.72,28.11,28.986,7.318,,,,,,,,,,,,,,
25398,16155,2022-05-04,28.3,29.5,9.1,8.8,14.0,14.0,7.74,8.3,67.5,,,,,,,,,,,,
24013,16163,2021-12-18,29.939,30.924,3.756,5.753,16.94,17.656,6.689,,,,,,,,,,,,,,
13251,19615,2023-02-06,27.411,28.488,6.586,7.411,10.0,11.0,8.25,,27.5,,,,,,,,,,,,
7364,22813,2022-11-19,28.5,28.8,4.09,6.84,27.0,27.0,7.62,8.3,28.0,,1.0,1.0,0.1,169.0,4339.03,326.0,856.0,,,,402500.0
33297,15221,2022-08-02,27.698,27.575,5.993,9.075,16.855,14.0,7.7,,,,,,,,,,,,,,
21965,20667,2021-07-04,27.7,,4.88,,30.0,,7.59,8.51,40.0,,,,,,,,,,,,
18394,17633,2022-01-04,28.0,30.0,5.26,4.26,,28.0,7.5,7.9,,,,,,,,,,,,,
32246,19519,2022-10-15,,,,,,,,,,,,,,,,,,,,,
7,18975,2022-09-06,28.303,30.173,3.346,4.799,28.297,27.638,8.097,,70.0,,,,,,,,,,,,
23703,10711,2021-08-30,27.819,30.8,2.194,4.32,12.105,11.5,8.278,,,,,,,,,,,,,,
30608,16799,2023-01-10,29.3,31.6,4.2,,,19.0,8.11,,35.0,,,,,,,,,,,,
20918,20763,2022-09-13,27.7,,5.25,,25.0,,7.41,,50.0,,,,,,,,,,,,
34429,15289,2022-10-07,29.199,30.267,4.439,7.101,8.473,8.336,7.45,,,,,,,,,,,,,,
31459,22536,2022-12-07,28.0,30.0,,,27.0,,8.1,8.8,40.0,,,,,,,,,,,,
36822,19367,2022-12-11,30.9,31.2,3.735,3.67,31.0,,7.3,,37.5,,,,,,,,,,,,
38364,15307,2023-03-31,27.641,29.211,6.421,6.034,10.645,11.292,7.765,,30.0,,,,,,,,,,,,
32211,20124,2022-06-19,28.168,28.8,4.271,5.43,19.749,19.6,7.705,,,,,,,,,,,,,,
32399,14579,2022-06-23,26.973,27.084,5.108,6.85,12.238,11.228,7.901,,,,,,,,,,,,,,
35546,18395,2022-10-28,28.337,30.38,5.255,5.473,20.565,20.031,7.742,,,,,,,,,,,,,,
31461,15782,2023-01-23,,,,,,,,,,,,,,,,,,,,,300000.0
33516,16159,2022-07-05,,,,,15.0,,8.0,,20.0,,,,,140.0,,,,,,,
32231,16330,2022-07-28,27.0,30.5155,4.0,6.245,21.0,20.08,7.8,,,,,,,,,,,,,,
16053,15017,2022-03-09,29.0,31.0,6.6,7.2,24.0,25.0,8.8,,80.0,,,,,,,,,,,,
34729,18538,2022-10-15,27.8,28.4,5.433333333,5.8,,,7.5,7.3,45.0,,,,,,,,,,,,
32218,20190,2022-10-26,27.494,29.2,5.516,5.6,8.829,8.88,7.958,,,,0.006,,0.06,130.0,2200.0,300.0,1900.0,,,62.0,2750000.0
38265,21595,2023-04-20,,30.4,,6.08,23.0,,7.9,8.3,67.5,,,,,,,,,,,,
24271,16961,2021-07-05,27.419,29.331,3.177,4.19,1.314,1.261,8.019,,,,,,,,,,,,,,
34694,15819,2023-04-09,29.266666667,30.266666667,3.566666667,7.666666667,,,7.333333333,8.033333333,35.0,,,,,,,,,,,,
32257,17634,2022-06-26,28.343,,6.232,,15.35,,8.204,,,,,,,,,,,,,,
37801,15983,2023-06-23,27.84,29.98,4.44,4.89,16.77,16.7,8.46,8.46,,,,,,,,,,,,,
32244,18590,2022-07-19,28.566,29.849,5.281,7.365,23.522,23.267,7.855,,,,,,,,,,,,,,
34731,16167,2022-08-03,23.9,25.1,5.3,3.8,,,7.7,7.2,65.0,,,,0.016,,,,,,,,
34731,16167,2022-11-10,29.2,29.4,,3.9,,,7.3,7.2,30.0,,,,,,,,,,,,
12537,12868,2022-05-27,26.4,30.4,,,,,8.3,8.5,92.0,,,,,,,,,,,,
30610,19072,2022-08-22,25.7,27.8,3.9,,,,8.37,8.98,30.0,,,,,,,,,,,,
30343,12865,2023-05-13,30.0,,,,,,,,,,,,,,,,,,,,
38253,19306,2023-05-09,,,,,26.0,,7.8,7.8,45.0,,,,,,,,,,,,
6,15805,2022-02-20,28.913,30.523,5.412,7.004,28.241,26.967,8.071,,57.5,,,,,,,,,,,,
34490,18446,2023-05-07,29.0,31.0,,,30.0,30.0,7.9,8.3,30.0,,,,,,,,,,,,
36829,19252,2022-12-15,29.8,31.0,4.72,3.71,31.0,,7.3,,47.5,,0.033,5.0,0.0,108.0,5450.0,360.0,1337.0,0.0,108.0,84.0,570000.0
36139,19484,2023-03-01,28.3,29.6,4.62,,14.4,14.0,8.76,,,,,,,,,,,,,,
36139,19484,2023-03-16,29.958,30.12,5.279,4.87,17.814,20.71,8.485,8.61,,,,,,,,,,,,,
35567,10703,2022-12-31,27.3,28.2,5.4,5.6,16.0,16.0,7.8,8.4,27.5,,,,,,,,,,,,
7384,17456,2022-11-11,29.2,31.1,5.51,7.79,27.2,26.5,7.72,8.12,21.0,,,,,,,,,,,,2355000.0
13250,12348,2023-02-12,26.341,27.149,6.298,7.945,9.0,10.0,8.05,8.385,27.5,,,,,,,,,,,,
18211,17728,2022-08-13,28.4,,57.0,,15.0,,9.6,,70.0,,,,,,,,,,,,
14352,16215,2022-12-18,,,,,,,,,,,,,,,,,,,,,
32213,17832,2022-08-01,27.804,30.132,5.725,8.344,11.75,11.297,8.278,,,,,,,,,,,,,,
32216,19529,2022-06-05,26.5,,5.0,,9.9,,7.76,,,,,,,,,,,,,,
30609,19068,2022-12-05,29.0,30.8,5.9,,,12.0,8.08,8.27,40.0,,,,,,,,,,,,
7366,20610,2022-11-29,28.8,30.7,3.6,7.04,26.0,26.0,7.5,7.8,40.0,,,,,,,,,,,,255000.0
35754,20948,2022-12-24,,,,,8.0,,7.8,,33.0,,,,,,,,,,,,
33758,15413,2022-08-05,28.381,30.399,2.735,7.031,23.035,22.387,7.358,,,,,,,,,,,,,,
18357,18670,2021-12-28,28.0,29.0,4.81,4.64,,27.0,7.67,8.04,,,,,,,,,,,,,
12545,10714,2022-05-19,28.3,31.3,,,,,8.7,8.9,97.666666667,,,,,,,,,,,,
19174,15490,2022-09-23,28.0,31.0,,,15.0,15.0,8.0,,37.5,,,,,,,,,,,,
38502,18233,2023-03-17,30.15,32.2,4.56,5.64,13.378,13.2,8.01,,,,,,,,,,,,,,
38502,18233,2023-04-12,29.36,32.54,5.0,5.0,15.38,15.0,8.01,,,,,,,,,,,,,,
38250,19684,2023-03-15,,,,,31.0,,8.2,8.3,,,,,0.066,104.0,5700.0,440.0,1118.0,0.0,104.0,87.98,122500.0
13251,19615,2022-12-29,26.8,27.4,,,13.0,13.0,8.13,8.24,40.0,,,,0.036,130.0,2587.0,796.0,1791.0,0.0,120.0,95.0,1330000.0
34693,21026,2023-01-26,30.2,29.0,4.466666667,5.933333333,,,7.9,8.2,,,,,,,,,,,,,
36250,21659,2022-08-05,,,,,16.0,,8.1,,40.0,,,,,,,,,,,,
32259,17306,2022-05-22,26.7,28.3,3.0,4.0,19.0,19.0,7.3,,,,,,,,,,,,,,
24271,16961,2021-07-25,27.071,28.969,3.879,4.969,3.664,3.561,8.14,,,,,,,,,,,,,,
33523,15812,2022-11-30,27.8,29.0,4.25,4.16,29.0,29.0,7.62,7.73,52.5,,,,,,,,,,,,
32197,19066,2022-07-03,27.2,28.9,,,20.0,20.0,7.63,7.89,,,,,,,,,,,,,
30609,19068,2022-12-21,30.3,32.8,3.9,,,14.0,7.92,,35.0,,,,,,,,,,,,
37346,15499,2023-01-20,25.9,28.2,4.8,5.6,15.0,14.0,7.8,8.16,57.5,,,,,,,,,,,,
34730,17126,2022-12-13,30.325,32.033333333,5.525,5.316666667,,,7.975,8.0,45.0,,,,,,,,,,,,
37064,15301,2023-03-01,25.4,26.2,4.4,4.5,18.0,18.0,7.14,7.24,35.0,,,,,,,,,,,,
32185,19366,2022-07-01,26.7,,5.5,,21.6,,8.24,,,,,,,,,,,,,,
32214,16050,2022-05-21,28.61,30.311,5.859,6.172,11.077,10.12,8.378,,,,,,,,,,,,,,
21975,19247,2021-07-25,27.3,28.5,4.85,4.43,33.0,,7.71,8.81,45.0,,,,,,,,,,,,
34711,18671,2023-03-16,23.6,25.0,4.5,4.6,,,,,,,,,,,,,,,,,
7388,19755,2023-06-29,,,,,27.0,26.0,7.7,8.1,25.0,,,,,,,,,,,,
34698,17404,2022-11-22,28.333333333,30.4,4.1,6.85,,,,,45.0,,,,,,,,,,,,
20909,9106,2022-10-06,27.7,,5.27,,25.0,,7.5,,40.0,,,,,,,,,,,,
12548,18744,2022-05-11,28.4,32.2,,,,,8.5,8.7,,,,,,,,,,,,,
33364,12491,2022-07-01,,,,,14.0,,8.0,,30.0,,,,,,,,,,,,
19198,17739,2021-09-21,28.8,30.5,4.59,5.45,33.0,30.0,8.1,,105.0,,,,,,,,,,,,
34727,16136,2023-04-01,27.133333333,27.9,7.466666667,8.45,,,8.233333333,8.7,40.0,,,,,,,,,,,,
31876,20976,2022-06-08,27.0,27.0,,,29.0,,8.0,8.1,70.0,,,,,,,,,,,,
34718,19048,2022-12-09,28.866666667,31.6,5.166666667,3.883333333,,,7.8,7.8,35.0,,,,,,,,,,,,
32306,20971,2022-10-25,27.807,29.022,6.31,6.966,8.831,8.657,7.948,,,,,,,,,,,,,,
31246,19063,2022-05-04,29.0,,,,28.0,,8.1,,40.0,,,,,,,,,,,,
32309,20949,2022-04-23,,,,,8.0,,7.7,,45.0,,,,,160.0,,,,,,,
30607,16165,2023-03-22,29.7,31.9,,,19.0,,8.38,,65.0,,,,,,,,,,,,
34719,18148,2022-11-02,28.233333333,28.133333333,4.3,4.733333333,38.0,,8.3,8.4,45.0,,,,0.07,241.0,,,,,,,
18356,18911,2021-11-30,28.0,29.0,5.05,4.76,,24.0,7.65,8.0,,,0.014,3.0,0.033,140.0,5200.0,1100.0,4100.0,0.0,140.0,48.0,0.0
20106,19433,2022-03-03,27.0,30.0,,,23.0,23.0,8.4,8.5,67.5,,,,,,,,,,,,
7364,20750,2023-04-04,,,,,25.0,25.0,7.9,8.2,,,,,,,,,,,,,
19189,15775,2022-05-19,28.7,30.4,5.0,6.3,25.0,24.0,,,35.0,,,,,,,,,,,,
36526,18056,2022-12-21,28.8,31.1,3.82,5.35,25.0,24.0,7.7,7.9,32.0,,,,,,,,,,,,
18350,19315,2021-12-27,28.0,29.0,4.95,4.35,,27.0,7.69,8.05,,,,,,,,,,,,,
20923,20668,2022-08-04,28.2,,5.45,,20.0,,7.77,,55.0,,,,,,,,,,,,
20923,20668,2022-08-19,,,,,24.0,,7.55,,40.0,,0.023,,,,,,,,,,
16048,14577,2022-04-22,28.185,30.032,2.28,2.992,18.827,27.63,8.184,,47.5,,,,,,,,,,,,
35565,18025,2023-01-16,27.6,28.5,5.0,4.7,15.0,15.0,7.5,7.8,42.5,,,,,,,,,,,,
34691,14094,2023-03-06,29.1,30.8,4.566666667,6.4,31.0,,,,25.0,,,,0.2,,,,,,,,
7366,20610,2022-10-27,28.5,30.3,4.61,6.33,27.1,27.3,7.42,8.27,45.0,,,,,,,,,,,,1965000.0
33516,16159,2022-07-20,,32.0,,,,12.0,,8.15,22.5,,,,,135.0,,,,,,,
21974,18403,2021-05-21,28.3,29.3,5.66,5.55,26.0,,7.69,8.08,32.5,,,,,135.0,4365.94,190.0,945.0,0.0,135.0,,0.0
33364,12491,2022-04-23,,,,,15.0,,8.3,,50.0,,,,,,,,,,,,
34729,18538,2022-11-11,27.85,30.375,4.9,4.3,,,7.425,7.175,55.0,,,,0.3,,,,,,,,
36117,16398,2022-08-28,24.0,27.0,,,38.0,38.0,8.2,8.4,65.0,,,,,,,,,,,,
32638,15498,2022-05-14,29.0,31.0,,,31.0,31.0,8.4,8.7,60.0,,,,,,,,,,,,
12574,12505,2022-07-04,26.5,29.8,,,,,7.6,,35.0,,,,,,,,,,,,
32306,20971,2022-09-14,28.727,31.27,4.691,5.677,11.683,11.165,8.014,,,,0.003,,0.016,76.0,2300.0,600.0,1700.0,,76.0,28.0,152500.0
31246,19063,2022-05-19,29.0,,,,25.0,,7.38,,40.0,,,,,,,,,,,,
31459,9091,2022-05-09,30.0,32.0,,,28.0,28.0,9.1,9.2,50.0,,,,,,,,,,,,
37346,15499,2022-12-23,26.0,26.3,4.9,5.7,14.0,13.5,7.92,8.29,40.0,,,,,,,,,,,,
34689,19600,2023-03-24,28.7,,3.0,,,,13.2,,,,,,,,,,,,,,
30608,16799,2022-12-28,27.3,28.0,5.3,,,16.0,7.85,,45.0,,,,,,,,,,,,
8,19313,2022-08-27,26.771,29.28,4.972,5.814,30.902,29.762,8.12,,70.0,,,,,,,,,,,,
32210,21716,2022-07-15,28.051,29.31,3.616,5.077,23.234,22.85,7.855,8.117,,,,,,,,,,,,,
34429,15289,2022-10-15,29.803,30.785,4.345,6.981,10.279,8.482,7.666,,,,,,,,,,,,,,
34700,7615,2023-04-14,28.2,29.45,4.0,7.4,,,7.433333333,8.3,20.0,,,,,,,,,,,,
34700,7615,2023-04-27,26.925,28.0,3.725,4.583333333,,,7.65,7.766666667,40.0,,,,,,,,,,,,
32629,20989,2022-09-03,,,,,9.0,,7.8,,40.0,,,,,,,,,,,,
36789,10704,2022-09-16,,,,,17.0,17.0,7.7,8.0,,,,,,,,,,,,,
14352,16215,2022-09-22,,31.109,,3.389,,37.555,,8.164,40.0,,,,,,,,,,,,
34717,19316,2022-12-08,29.333333333,30.666666667,4.4,5.766666667,,,7.7,7.9,25.0,,,,,,,,,,,,
35546,18395,2022-11-04,29.079,30.612,7.833,6.705,15.684,15.03,8.174,,,,,,,,,,,,,,
36583,21273,2022-11-12,30.0,32.0,,,29.0,,9.2,9.6,32.5,,,,,,,,,,,,
33317,16802,2022-05-12,,,,,10.0,,8.0,,35.0,,,,,110.0,,,,,,,
32259,15304,2022-11-03,28.619,31.083,6.545,5.635,14.64,15.47,7.641,8.038,,,,,,,,,,,,,
18211,17728,2022-08-27,,28.8,,7.5,,14.0,,8.4,47.5,,,,,,,,,,,,
23701,19253,2021-10-22,28.965,31.456,5.568,6.012,21.853,15.678,7.328,7.618,,,,,,,,,,,,,
36830,19681,2022-11-14,29.4,30.5,5.21,5.35,,,8.17,,,,,,,,,,,,,,
20903,15853,2022-10-17,27.1,,5.35,,25.0,,7.53,,40.0,,0.022,,6.0,115.0,,,,,115.0,105.0,425000.0
12542,14822,2022-07-26,25.9,27.3,,,,,7.8,,36.0,,,,,,,,,,,,
19198,17739,2021-10-04,29.0,30.6,5.05,5.54,34.0,32.0,7.8,,30.0,,,,,,,,,,,,
34696,18405,2023-04-27,27.366666667,28.0,4.133333333,5.983333333,,,7.5,7.766666667,25.0,,,,,,,,,,,,
35562,22445,2023-01-13,26.5,28.8,4.5,4.2,16.0,15.0,7.6,7.9,27.5,,,,,,,,,,,,
34711,18671,2023-01-15,31.8,32.033333333,7.2,7.716666667,,,,,70.0,,,,,,,,,,,,
34717,19316,2022-12-22,27.8,27.1,4.6,4.766666667,,,7.4,7.5,30.0,,,,,,,,,,,,
34575,18751,2022-04-01,,,,,25.0,,8.0,,20.0,,,,,135.0,,,,,,,
33270,15802,2022-07-16,26.6,26.7,4.6,5.16,23.0,24.0,7.64,7.76,,,,,,,,,,,,,
32295,19319,2022-10-02,29.992,35.17,2.435,9.385,6.086,5.537,8.183,9.572,,,,,,,,,,,,,
34725,16154,2023-02-15,29.0,30.4,4.1,5.2,,,,,40.0,,,,,,,,,,,,
34727,15970,2022-09-02,23.4,23.4,4.0,5.8,16.0,,7.0,7.1,65.0,,,,,,,,,,,,
18389,19065,2021-11-14,28.0,29.0,5.31,4.51,,23.0,7.43,7.8,,,,,,,,,,,,,
32338,19555,2022-08-16,27.03,30.173,5.392,5.69,26.248,26.41,7.442,,,,,,,,,,,,,,
14351,17112,2022-11-18,,,,3.9,,,,7.4,25.0,,,,,,,,,,,,
34697,16054,2022-12-18,29.7,30.4,3.8,3.366666667,,,,,45.0,,,,,,,,,,,,
7385,18232,2022-10-21,27.3,28.3,4.69,6.25,28.0,28.0,8.1,8.4,54.0,,,,,,,,,,,,187500.0
35754,20948,2022-10-31,30.0,,,,7.5,,7.75,,20.5,,,,,,,,,,,,
32252,21892,2022-08-08,28.555,31.342,4.734,8.592,13.773,12.968,7.626,,,,,,,,,,,,,,
35456,23531,2022-10-14,28.0,,,,32.0,,7.7,,40.0,,,,,,,,,,,,
37150,20390,2023-03-14,,32.0,,,,8.0,,,50.0,,,,,,,,,,,,
34719,18148,2022-11-24,28.1,29.4,5.3,6.05,,,7.7,7.8,25.0,,,,,,,,,,,,
38467,17882,2023-05-18,28.575,28.928,4.239,6.052,15.937,18.748,7.95,,,,,,,,,,,,,,
32399,19310,2022-08-17,28.407,29.948,5.233,5.608,13.391,12.862,7.998,8.11,,,,,,,,,,,,,
34733,20841,2023-04-23,28.433333333,29.45,3.933333333,4.5,,,7.24,7.5,60.0,,,,,,,,,,,,
13266,16563,2022-07-12,,,,,15.0,15.0,8.8,,48.333333333,,,,0.03,152.0,3000.0,450.0,2550.0,36.0,116.0,89.0,100000.0
34186,16360,2022-07-08,29.1,28.9,6.2,4.0,16.4,20.1,7.94,,,,,,,,,,,,,,
36293,16052,2022-10-31,,,,,,,8.1,,75.0,,,,,,,,,,,,
